"Nodes";"DateTime"
11246;2015-03-31
11279;2015-03-31
11259;2015-03-31
11279;2015-03-31
11282;2015-03-31
11263;2015-03-31
11295;2015-03-31
11282;2015-03-31
11286;2015-03-31
11306;2015-03-31
11246;2015-03-31
11290;2015-03-31
11309;2015-03-31
11313;2015-03-31
11301;2015-03-31
11290;2015-04-01
11270;2015-04-01
11265;2015-04-01
11264;2015-04-01
11260;2015-04-01
11253;2015-04-01
11259;2015-04-01
11263;2015-04-01
11263;2015-04-01
11268;2015-04-01
11250;2015-04-01
11281;2015-04-01
11293;2015-04-01
11290;2015-04-01
11282;2015-04-01
11282;2015-04-01
11251;2015-04-01
11257;2015-04-01
11286;2015-04-01
11307;2015-04-01
11293;2015-04-01
11293;2015-04-01
11295;2015-04-01
11295;2015-04-01
11286;2015-04-02
11247;2015-04-02
11233;2015-04-02
11218;2015-04-02
11218;2015-04-02
11226;2015-04-02
11196;2015-04-02
11236;2015-04-02
11240;2015-04-02
11266;2015-04-02
11258;2015-04-02
11265;2015-04-02
11320;2015-04-02
11297;2015-04-02
11329;2015-04-02
11348;2015-04-02
11358;2015-04-02
11352;2015-04-02
11341;2015-04-02
11346;2015-04-02
11360;2015-04-02
11348;2015-04-02
11345;2015-04-02
11340;2015-04-02
11303;2015-04-03
11276;2015-04-03
11287;2015-04-03
11271;2015-04-03
11267;2015-04-03
11242;2015-04-03
11249;2015-04-03
11233;2015-04-03
11241;2015-04-03
11264;2015-04-03
11250;2015-04-03
11503;2015-04-03
11509;2015-04-03
11150;2015-04-03
11192;2015-04-03
11194;2015-04-03
11196;2015-04-03
11190;2015-04-03
11198;2015-04-03
11202;2015-04-03
11190;2015-04-03
11240;2015-04-03
11243;2015-04-03
11238;2015-04-03
11229;2015-04-04
11208;2015-04-04
11186;2015-04-04
11186;2015-04-04
11177;2015-04-04
11174;2015-04-04
11150;2015-04-04
11164;2015-04-04
11167;2015-04-04
11196;2015-04-04
11191;2015-04-04
11216;2015-04-04
11214;2015-04-04
11208;2015-04-04
11223;2015-04-04
11217;2015-04-04
11232;2015-04-04
11174;2015-04-04
11206;2015-04-04
11162;2015-04-04
11157;2015-04-04
11174;2015-04-04
11171;2015-04-04
11156;2015-04-04
11143;2015-04-05
11160;2015-04-05
11182;2015-04-05
11181;2015-04-05
11161;2015-04-05
11164;2015-04-05
11164;2015-04-05
11158;2015-04-05
11181;2015-04-05
11191;2015-04-05
11164;2015-04-05
11170;2015-04-05
11207;2015-04-05
11177;2015-04-05
11154;2015-04-05
11169;2015-04-05
11180;2015-04-05
11168;2015-04-05
11189;2015-04-05
11172;2015-04-05
11131;2015-04-05
11197;2015-04-05
11181;2015-04-05
11207;2015-04-05
11194;2015-04-06
11184;2015-04-06
11171;2015-04-06
11181;2015-04-06
11167;2015-04-06
11172;2015-04-06
11175;2015-04-06
11182;2015-04-06
11183;2015-04-06
11181;2015-04-06
11143;2015-04-06
11178;2015-04-06
11156;2015-04-06
11204;2015-04-06
11190;2015-04-06
11203;2015-04-06
11162;2015-04-06
11232;2015-04-06
11185;2015-04-06
11194;2015-04-06
11195;2015-04-06
11205;2015-04-06
11165;2015-04-06
11191;2015-04-06
11137;2015-04-07
11158;2015-04-07
11167;2015-04-07
11125;2015-04-07
11133;2015-04-07
11023;2015-04-07
11003;2015-04-07
11160;2015-04-07
11171;2015-04-07
11101;2015-04-07
11105;2015-04-07
11186;2015-04-07
11138;2015-04-07
11217;2015-04-07
11205;2015-04-07
11252;2015-04-07
11264;2015-04-07
11297;2015-04-07
11303;2015-04-07
11291;2015-04-07
11312;2015-04-07
11304;2015-04-07
11332;2015-04-07
11302;2015-04-07
11297;2015-04-08
11293;2015-04-08
11304;2015-04-08
11258;2015-04-08
11294;2015-04-08
11283;2015-04-08
11278;2015-04-08
11252;2015-04-08
11309;2015-04-08
11301;2015-04-08
11304;2015-04-08
11312;2015-04-08
11314;2015-04-08
11317;2015-04-08
11300;2015-04-08
11318;2015-04-08
11314;2015-04-08
11321;2015-04-08
11324;2015-04-08
11322;2015-04-08
11326;2015-04-08
11324;2015-04-08
11311;2015-04-08
11319;2015-04-09
11319;2015-04-09
11294;2015-04-09
11315;2015-04-09
11317;2015-04-09
11286;2015-04-09
11264;2015-04-09
11273;2015-04-09
11325;2015-04-09
11302;2015-04-09
11310;2015-04-09
11314;2015-04-09
11314;2015-04-09
11319;2015-04-09
11320;2015-04-09
11327;2015-04-09
11317;2015-04-09
11331;2015-04-09
11331;2015-04-09
11323;2015-04-09
11315;2015-04-09
11331;2015-04-09
11261;2015-04-09
11310;2015-04-09
11302;2015-04-10
11311;2015-04-10
11265;2015-04-10
11310;2015-04-10
11246;2015-04-10
11285;2015-04-10
11292;2015-04-10
11295;2015-04-10
11318;2015-04-10
11344;2015-04-10
11287;2015-04-10
11297;2015-04-10
11308;2015-04-10
11309;2015-04-10
11328;2015-04-10
11253;2015-04-10
11361;2015-04-10
11332;2015-04-10
11363;2015-04-10
11346;2015-04-10
11355;2015-04-10
11332;2015-04-10
11343;2015-04-10
11361;2015-04-10
11312;2015-04-11
11306;2015-04-11
11298;2015-04-11
11282;2015-04-11
11279;2015-04-11
11321;2015-04-11
11268;2015-04-11
11293;2015-04-11
11267;2015-04-11
11206;2015-04-11
11327;2015-04-11
11354;2015-04-11
11387;2015-04-11
11347;2015-04-11
11285;2015-04-11
11348;2015-04-11
11379;2015-04-11
11384;2015-04-11
11266;2015-04-11
11366;2015-04-11
11359;2015-04-11
11376;2015-04-11
11342;2015-04-11
11363;2015-04-11
11371;2015-04-12
11368;2015-04-12
11375;2015-04-12
11363;2015-04-12
11378;2015-04-12
11387;2015-04-12
11426;2015-04-12
11406;2015-04-12
11375;2015-04-12
11414;2015-04-12
11391;2015-04-12
11407;2015-04-12
11402;2015-04-12
11414;2015-04-12
11423;2015-04-12
11419;2015-04-12
11400;2015-04-12
11432;2015-04-12
11428;2015-04-12
11441;2015-04-12
11442;2015-04-12
11463;2015-04-12
11444;2015-04-12
11444;2015-04-12
11432;2015-04-13
11404;2015-04-13
11428;2015-04-13
11371;2015-04-13
11378;2015-04-13
11295;2015-04-13
11235;2015-04-13
11406;2015-04-13
11393;2015-04-13
11410;2015-04-13
11431;2015-04-13
11484;2015-04-13
11435;2015-04-13
11459;2015-04-13
11452;2015-04-13
11448;2015-04-13
11449;2015-04-13
11459;2015-04-13
11464;2015-04-13
11478;2015-04-13
11483;2015-04-13
11470;2015-04-13
11486;2015-04-13
11454;2015-04-13
11433;2015-04-14
11432;2015-04-14
11413;2015-04-14
11410;2015-04-14
11373;2015-04-14
11383;2015-04-14
11379;2015-04-14
11387;2015-04-14
11383;2015-04-14
11412;2015-04-14
11436;2015-04-14
11451;2015-04-14
11450;2015-04-14
11446;2015-04-14
11446;2015-04-14
11456;2015-04-14
11476;2015-04-14
11479;2015-04-14
11483;2015-04-14
11500;2015-04-14
11495;2015-04-14
11485;2015-04-14
11493;2015-04-14
11498;2015-04-14
11499;2015-04-15
11496;2015-04-15
11497;2015-04-15
11473;2015-04-15
11409;2015-04-15
11411;2015-04-15
11441;2015-04-15
11466;2015-04-15
11463;2015-04-15
11456;2015-04-15
11492;2015-04-15
11474;2015-04-15
11470;2015-04-15
11479;2015-04-15
11521;2015-04-15
11481;2015-04-15
11521;2015-04-15
11530;2015-04-15
11456;2015-04-15
11497;2015-04-15
11534;2015-04-15
11531;2015-04-15
11521;2015-04-15
11548;2015-04-15
11514;2015-04-16
11570;2015-04-16
11510;2015-04-16
11505;2015-04-16
11546;2015-04-16
11530;2015-04-16
11496;2015-04-16
11533;2015-04-16
11551;2015-04-16
11517;2015-04-16
11528;2015-04-16
11591;2015-04-16
11581;2015-04-16
11521;2015-04-16
11532;2015-04-16
11531;2015-04-16
11520;2015-04-16
11548;2015-04-16
11547;2015-04-16
11574;2015-04-16
11545;2015-04-16
11608;2015-04-16
11580;2015-04-16
11573;2015-04-16
11565;2015-04-17
11607;2015-04-17
11579;2015-04-17
11571;2015-04-17
11543;2015-04-17
11555;2015-04-17
11501;2015-04-17
11553;2015-04-17
11564;2015-04-17
11552;2015-04-17
11562;2015-04-17
11559;2015-04-17
11499;2015-04-17
11563;2015-04-17
11605;2015-04-17
11589;2015-04-17
11592;2015-04-17
11634;2015-04-17
11483;2015-04-17
11566;2015-04-17
11622;2015-04-17
11606;2015-04-17
11574;2015-04-17
11592;2015-04-17
11598;2015-04-18
11525;2015-04-18
11571;2015-04-18
11566;2015-04-18
11555;2015-04-18
11540;2015-04-18
11545;2015-04-18
11537;2015-04-18
11563;2015-04-18
11566;2015-04-18
11581;2015-04-18
11584;2015-04-18
11582;2015-04-18
11632;2015-04-18
11640;2015-04-18
11569;2015-04-18
11487;2015-04-18
11597;2015-04-18
11611;2015-04-18
11605;2015-04-18
11651;2015-04-18
11626;2015-04-18
11610;2015-04-18
11600;2015-04-18
11603;2015-04-19
11644;2015-04-19
11656;2015-04-19
11645;2015-04-19
11619;2015-04-19
11622;2015-04-19
11560;2015-04-19
11616;2015-04-19
11565;2015-04-19
11620;2015-04-19
11631;2015-04-19
11661;2015-04-19
11679;2015-04-19
11626;2015-04-19
11644;2015-04-19
11664;2015-04-19
11686;2015-04-19
11671;2015-04-19
11634;2015-04-19
11683;2015-04-19
11687;2015-04-19
11689;2015-04-19
11698;2015-04-19
11674;2015-04-19
11622;2015-04-20
11641;2015-04-20
11634;2015-04-20
11626;2015-04-20
11638;2015-04-20
11592;2015-04-20
11639;2015-04-20
11628;2015-04-20
11641;2015-04-20
11599;2015-04-20
11630;2015-04-20
11687;2015-04-20
11669;2015-04-20
11628;2015-04-20
11640;2015-04-20
11643;2015-04-20
11644;2015-04-20
11662;2015-04-20
11668;2015-04-20
11659;2015-04-20
11675;2015-04-20
11667;2015-04-20
11652;2015-04-20
11653;2015-04-20
11639;2015-04-21
11624;2015-04-21
11606;2015-04-21
11642;2015-04-21
11650;2015-04-21
11627;2015-04-21
11633;2015-04-21
11637;2015-04-21
11635;2015-04-21
11630;2015-04-21
11624;2015-04-21
11690;2015-04-21
11691;2015-04-21
11636;2015-04-21
11650;2015-04-21
11671;2015-04-21
11693;2015-04-21
11689;2015-04-21
11713;2015-04-21
11743;2015-04-21
11728;2015-04-21
11726;2015-04-21
11739;2015-04-21
11657;2015-04-21
11726;2015-04-22
11711;2015-04-22
11711;2015-04-22
11690;2015-04-22
11686;2015-04-22
11598;2015-04-22
11694;2015-04-22
11679;2015-04-22
11710;2015-04-22
11729;2015-04-22
11733;2015-04-22
11741;2015-04-22
11694;2015-04-22
11701;2015-04-22
11792;2015-04-22
11757;2015-04-22
11730;2015-04-22
11716;2015-04-22
11755;2015-04-22
11772;2015-04-22
11780;2015-04-22
11768;2015-04-22
11788;2015-04-22
11785;2015-04-22
11783;2015-04-23
11789;2015-04-23
11775;2015-04-23
11763;2015-04-23
11745;2015-04-23
11714;2015-04-23
11710;2015-04-23
11701;2015-04-23
11733;2015-04-23
11753;2015-04-23
11743;2015-04-23
11808;2015-04-23
11805;2015-04-23
11816;2015-04-23
11813;2015-04-23
11832;2015-04-23
11828;2015-04-23
11828;2015-04-23
11809;2015-04-23
11842;2015-04-23
11857;2015-04-23
11856;2015-04-23
11844;2015-04-23
11812;2015-04-23
11799;2015-04-24
11806;2015-04-24
11782;2015-04-24
11790;2015-04-24
11777;2015-04-24
11767;2015-04-24
11777;2015-04-24
11779;2015-04-24
11792;2015-04-24
11804;2015-04-24
11797;2015-04-24
11837;2015-04-24
11845;2015-04-24
11850;2015-04-24
11865;2015-04-24
11860;2015-04-24
11866;2015-04-24
11876;2015-04-24
11880;2015-04-24
11890;2015-04-24
11916;2015-04-24
11908;2015-04-24
11909;2015-04-24
11889;2015-04-24
11873;2015-04-25
11861;2015-04-25
11869;2015-04-25
11865;2015-04-25
11854;2015-04-25
11843;2015-04-25
11831;2015-04-25
11825;2015-04-25
11817;2015-04-25
11860;2015-04-25
11875;2015-04-25
11883;2015-04-25
11898;2015-04-25
11907;2015-04-25
11913;2015-04-25
11911;2015-04-25
11879;2015-04-25
11938;2015-04-25
11937;2015-04-25
11921;2015-04-25
11927;2015-04-25
11927;2015-04-25
11918;2015-04-25
11935;2015-04-25
11901;2015-04-26
11904;2015-04-26
11892;2015-04-26
11880;2015-04-26
11875;2015-04-26
11861;2015-04-26
11844;2015-04-26
11816;2015-04-26
11838;2015-04-26
11875;2015-04-26
11846;2015-04-26
11892;2015-04-26
11920;2015-04-26
11917;2015-04-26
11927;2015-04-26
11929;2015-04-26
11938;2015-04-26
11917;2015-04-26
11938;2015-04-26
11956;2015-04-26
11923;2015-04-26
11939;2015-04-26
11954;2015-04-26
11933;2015-04-26
11889;2015-04-27
11916;2015-04-27
11908;2015-04-27
11864;2015-04-27
11871;2015-04-27
11891;2015-04-27
11879;2015-04-27
11846;2015-04-27
11890;2015-04-27
11901;2015-04-27
11904;2015-04-27
11931;2015-04-27
11929;2015-04-27
11872;2015-04-27
11943;2015-04-27
11952;2015-04-27
11953;2015-04-27
11914;2015-04-27
11971;2015-04-27
11966;2015-04-27
11961;2015-04-27
11927;2015-04-27
11980;2015-04-27
11960;2015-04-27
11819;2015-04-28
11223;2015-04-28
11953;2015-04-28
11913;2015-04-28
11925;2015-04-28
11908;2015-04-28
11915;2015-04-28
11923;2015-04-28
11947;2015-04-28
11975;2015-04-28
11967;2015-04-28
11994;2015-04-28
12006;2015-04-28
11958;2015-04-28
11969;2015-04-28
12014;2015-04-28
12022;2015-04-28
12018;2015-04-28
12052;2015-04-28
11972;2015-04-28
11858;2015-04-28
11874;2015-04-28
11921;2015-04-28
11152;2015-04-28
11856;2015-04-29
11837;2015-04-29
11855;2015-04-29
11834;2015-04-29
11818;2015-04-29
11773;2015-04-29
11813;2015-04-29
11835;2015-04-29
11839;2015-04-29
11846;2015-04-29
11802;2015-04-29
11868;2015-04-29
11876;2015-04-29
11852;2015-04-29
12008;2015-04-29
12011;2015-04-29
12001;2015-04-29
12033;2015-04-29
12041;2015-04-29
12035;2015-04-29
12006;2015-04-29
12027;2015-04-29
11988;2015-04-29
12005;2015-04-30
11999;2015-04-30
11977;2015-04-30
11963;2015-04-30
11955;2015-04-30
11959;2015-04-30
11964;2015-04-30
11977;2015-04-30
11983;2015-04-30
12010;2015-04-30
11981;2015-04-30
12010;2015-04-30
11976;2015-04-30
12027;2015-04-30
12008;2015-04-30
12018;2015-04-30
12029;2015-04-30
12037;2015-04-30
12047;2015-04-30
12042;2015-04-30
12053;2015-04-30
12013;2015-04-30
12039;2015-04-30
12051;2015-04-30
12026;2015-05-01
12007;2015-05-01
12003;2015-05-01
11997;2015-05-01
11988;2015-05-01
11984;2015-05-01
11972;2015-05-01
11948;2015-05-01
11978;2015-05-01
11989;2015-05-01
12006;2015-05-01
12024;2015-05-01
12010;2015-05-01
11992;2015-05-01
12020;2015-05-01
12060;2015-05-01
12067;2015-05-01
12074;2015-05-01
12042;2015-05-01
12068;2015-05-01
12072;2015-05-01
12045;2015-05-01
12065;2015-05-01
12048;2015-05-01
12033;2015-05-02
11979;2015-05-02
12005;2015-05-02
12008;2015-05-02
12036;2015-05-02
12032;2015-05-02
12035;2015-05-02
12035;2015-05-02
12051;2015-05-02
12066;2015-05-02
12079;2015-05-02
12104;2015-05-02
12109;2015-05-02
12128;2015-05-02
12126;2015-05-02
12136;2015-05-02
12110;2015-05-02
12118;2015-05-02
12138;2015-05-02
12135;2015-05-02
12120;2015-05-02
12106;2015-05-02
12098;2015-05-02
12079;2015-05-02
11815;2015-05-03
12094;2015-05-03
12075;2015-05-03
12086;2015-05-03
12070;2015-05-03
12055;2015-05-03
12049;2015-05-03
12062;2015-05-03
12049;2015-05-03
12074;2015-05-03
12075;2015-05-03
12084;2015-05-03
12072;2015-05-03
12092;2015-05-03
12114;2015-05-03
12116;2015-05-03
12122;2015-05-03
12110;2015-05-03
12136;2015-05-03
12113;2015-05-03
12112;2015-05-03
12099;2015-05-03
12114;2015-05-03
12079;2015-05-03
12094;2015-05-04
12049;2015-05-04
12072;2015-05-04
12059;2015-05-04
12047;2015-05-04
12033;2015-05-04
12042;2015-05-04
12001;2015-05-04
12065;2015-05-04
12093;2015-05-04
12081;2015-05-04
12081;2015-05-04
12099;2015-05-04
12114;2015-05-04
12141;2015-05-04
12196;2015-05-04
12227;2015-05-04
12219;2015-05-04
12231;2015-05-04
12244;2015-05-04
12230;2015-05-04
12231;2015-05-04
12233;2015-05-04
12202;2015-05-04
12212;2015-05-05
12188;2015-05-05
12168;2015-05-05
12151;2015-05-05
12146;2015-05-05
12150;2015-05-05
12135;2015-05-05
12114;2015-05-05
12166;2015-05-05
12190;2015-05-05
12187;2015-05-05
12201;2015-05-05
12210;2015-05-05
12218;2015-05-05
12215;2015-05-05
12197;2015-05-05
12257;2015-05-05
12246;2015-05-05
12264;2015-05-05
12260;2015-05-05
12274;2015-05-05
12273;2015-05-05
12253;2015-05-05
12255;2015-05-05
12236;2015-05-06
12104;2015-05-06
12177;2015-05-06
12177;2015-05-06
12187;2015-05-06
12210;2015-05-06
12226;2015-05-06
12105;2015-05-06
12161;2015-05-06
12124;2015-05-06
12143;2015-05-06
12207;2015-05-06
12221;2015-05-06
12225;2015-05-06
12311;2015-05-06
12317;2015-05-06
12330;2015-05-06
12337;2015-05-06
12328;2015-05-06
12334;2015-05-06
12314;2015-05-07
12307;2015-05-07
12287;2015-05-07
12263;2015-05-07
12272;2015-05-07
12250;2015-05-07
12255;2015-05-07
12270;2015-05-07
12279;2015-05-07
12293;2015-05-07
12325;2015-05-07
12328;2015-05-07
12320;2015-05-07
12317;2015-05-07
12319;2015-05-07
12335;2015-05-07
12354;2015-05-07
12357;2015-05-07
12367;2015-05-07
12351;2015-05-07
12347;2015-05-07
12380;2015-05-07
12367;2015-05-07
12383;2015-05-07
12344;2015-05-08
12330;2015-05-08
12320;2015-05-08
12289;2015-05-08
12265;2015-05-08
12280;2015-05-08
12281;2015-05-08
12291;2015-05-08
12291;2015-05-08
12319;2015-05-08
12342;2015-05-08
12338;2015-05-08
12343;2015-05-08
12349;2015-05-08
12370;2015-05-08
12374;2015-05-08
12359;2015-05-08
12362;2015-05-08
12374;2015-05-08
12385;2015-05-08
12349;2015-05-08
12332;2015-05-08
12360;2015-05-08
12354;2015-05-08
12311;2015-05-09
12347;2015-05-09
12318;2015-05-09
12297;2015-05-09
12299;2015-05-09
12278;2015-05-09
12284;2015-05-09
12276;2015-05-09
12279;2015-05-09
12285;2015-05-09
12327;2015-05-09
12336;2015-05-09
12348;2015-05-09
12359;2015-05-09
12335;2015-05-09
12314;2015-05-09
12327;2015-05-09
12326;2015-05-09
12338;2015-05-09
12324;2015-05-09
12334;2015-05-09
12349;2015-05-09
12352;2015-05-09
12335;2015-05-09
12342;2015-05-10
12308;2015-05-10
12294;2015-05-10
12575;2015-05-10
12570;2015-05-10
12555;2015-05-10
12544;2015-05-10
12537;2015-05-10
12558;2015-05-10
12547;2015-05-10
12572;2015-05-10
12591;2015-05-10
12587;2015-05-10
12605;2015-05-10
12598;2015-05-10
12608;2015-05-10
12605;2015-05-10
12616;2015-05-10
12611;2015-05-10
12638;2015-05-10
12633;2015-05-10
12623;2015-05-10
12614;2015-05-10
12611;2015-05-10
12595;2015-05-11
12568;2015-05-11
12556;2015-05-11
12551;2015-05-11
12532;2015-05-11
12548;2015-05-11
12542;2015-05-11
12544;2015-05-11
12566;2015-05-11
12582;2015-05-11
12598;2015-05-11
12610;2015-05-11
12622;2015-05-11
12613;2015-05-11
12609;2015-05-11
12598;2015-05-11
12636;2015-05-11
12637;2015-05-11
12642;2015-05-11
12632;2015-05-11
12640;2015-05-11
12646;2015-05-11
12642;2015-05-11
12623;2015-05-11
12639;2015-05-12
12624;2015-05-12
12607;2015-05-12
12596;2015-05-12
12600;2015-05-12
12487;2015-05-12
12540;2015-05-12
12579;2015-05-12
12584;2015-05-12
12611;2015-05-12
12631;2015-05-12
12649;2015-05-12
12596;2015-05-12
12631;2015-05-12
12640;2015-05-12
12652;2015-05-12
12633;2015-05-12
12652;2015-05-12
12642;2015-05-12
12639;2015-05-12
12668;2015-05-12
12654;2015-05-12
12663;2015-05-12
12670;2015-05-12
12645;2015-05-13
12622;2015-05-13
12604;2015-05-13
12582;2015-05-13
12582;2015-05-13
12585;2015-05-13
12583;2015-05-13
12592;2015-05-13
12607;2015-05-13
12577;2015-05-13
12650;2015-05-13
12662;2015-05-13
12667;2015-05-13
12541;2015-05-13
12553;2015-05-13
12553;2015-05-13
12681;2015-05-13
12696;2015-05-13
12690;2015-05-13
12691;2015-05-13
12717;2015-05-13
12706;2015-05-13
12725;2015-05-13
12602;2015-05-13
12549;2015-05-14
12504;2015-05-14
12664;2015-05-14
12653;2015-05-14
12677;2015-05-14
12634;2015-05-14
12647;2015-05-14
12628;2015-05-14
12631;2015-05-14
12650;2015-05-14
12657;2015-05-14
12686;2015-05-14
12687;2015-05-14
12702;2015-05-14
12670;2015-05-14
12706;2015-05-14
12717;2015-05-14
12702;2015-05-14
12713;2015-05-14
12704;2015-05-14
12718;2015-05-14
12663;2015-05-14
12697;2015-05-14
12679;2015-05-14
12681;2015-05-15
12669;2015-05-15
12655;2015-05-15
12673;2015-05-15
12681;2015-05-15
12667;2015-05-15
12646;2015-05-15
12655;2015-05-15
12646;2015-05-15
12668;2015-05-15
12720;2015-05-15
12690;2015-05-15
12725;2015-05-15
12701;2015-05-15
12722;2015-05-15
12714;2015-05-15
12739;2015-05-15
12759;2015-05-15
12724;2015-05-15
12744;2015-05-15
12725;2015-05-15
12713;2015-05-15
12724;2015-05-16
12706;2015-05-16
12691;2015-05-16
12705;2015-05-16
12680;2015-05-16
12684;2015-05-16
12669;2015-05-16
12671;2015-05-16
12686;2015-05-16
12687;2015-05-16
12680;2015-05-16
12680;2015-05-16
12802;2015-05-16
12809;2015-05-16
12796;2015-05-16
13298;2015-05-16
13302;2015-05-16
13290;2015-05-16
13321;2015-05-16
13325;2015-05-16
13337;2015-05-16
13335;2015-05-16
13346;2015-05-16
13305;2015-05-16
13332;2015-05-17
13316;2015-05-17
13318;2015-05-17
13292;2015-05-17
13248;2015-05-17
13241;2015-05-17
13190;2015-05-17
13215;2015-05-17
13215;2015-05-17
13266;2015-05-17
13224;2015-05-17
13212;2015-05-17
13294;2015-05-17
13298;2015-05-17
13331;2015-05-17
13370;2015-05-17
13362;2015-05-17
13369;2015-05-17
13368;2015-05-17
13375;2015-05-17
13355;2015-05-17
13243;2015-05-17
13343;2015-05-17
13348;2015-05-17
13325;2015-05-18
13318;2015-05-18
13335;2015-05-18
13309;2015-05-18
13319;2015-05-18
13323;2015-05-18
13326;2015-05-18
13333;2015-05-18
13315;2015-05-18
13334;2015-05-18
13350;2015-05-18
13354;2015-05-18
13343;2015-05-18
13347;2015-05-18
13243;2015-05-18
13237;2015-05-18
13334;2015-05-18
13381;2015-05-18
13396;2015-05-18
13435;2015-05-18
13429;2015-05-18
13432;2015-05-18
13435;2015-05-18
13407;2015-05-18
13401;2015-05-19
13399;2015-05-19
13381;2015-05-19
13377;2015-05-19
13374;2015-05-19
13382;2015-05-19
13375;2015-05-19
13362;2015-05-19
13379;2015-05-19
13386;2015-05-19
13406;2015-05-19
13418;2015-05-19
13421;2015-05-19
13409;2015-05-19
13406;2015-05-19
13429;2015-05-19
13454;2015-05-19
13465;2015-05-19
13461;2015-05-19
13475;2015-05-19
13492;2015-05-19
13503;2015-05-19
13480;2015-05-19
13463;2015-05-19
13455;2015-05-20
13401;2015-05-20
13399;2015-05-20
13386;2015-05-20
13417;2015-05-20
13382;2015-05-20
13407;2015-05-20
13414;2015-05-20
13440;2015-05-20
13418;2015-05-20
13459;2015-05-20
13463;2015-05-20
13458;2015-05-20
13473;2015-05-20
13492;2015-05-20
13492;2015-05-20
13513;2015-05-20
13507;2015-05-20
13506;2015-05-20
13517;2015-05-20
13513;2015-05-20
13539;2015-05-20
13538;2015-05-20
13502;2015-05-20
13510;2015-05-21
13485;2015-05-21
13464;2015-05-21
13462;2015-05-21
13454;2015-05-21
13439;2015-05-21
13452;2015-05-21
13448;2015-05-21
13454;2015-05-21
13472;2015-05-21
13415;2015-05-21
13431;2015-05-21
13407;2015-05-21
13423;2015-05-21
13426;2015-05-21
13436;2015-05-21
13446;2015-05-21
13429;2015-05-21
13416;2015-05-21
13450;2015-05-21
13471;2015-05-21
13463;2015-05-21
13423;2015-05-21
13413;2015-05-21
13441;2015-05-22
13413;2015-05-22
13397;2015-05-22
13382;2015-05-22
13386;2015-05-22
13388;2015-05-22
13373;2015-05-22
13353;2015-05-22
13395;2015-05-22
13405;2015-05-22
13448;2015-05-22
13455;2015-05-22
13430;2015-05-22
13451;2015-05-22
13440;2015-05-22
13465;2015-05-22
13449;2015-05-22
13441;2015-05-22
13451;2015-05-22
13428;2015-05-22
13440;2015-05-22
13454;2015-05-22
13468;2015-05-22
13476;2015-05-22
13450;2015-05-23
13436;2015-05-23
13409;2015-05-23
13421;2015-05-23
13408;2015-05-23
13378;2015-05-23
13364;2015-05-23
13368;2015-05-23
13379;2015-05-23
13404;2015-05-23
13441;2015-05-23
13425;2015-05-23
13419;2015-05-23
13427;2015-05-23
13442;2015-05-23
13448;2015-05-23
13410;2015-05-23
13456;2015-05-23
13467;2015-05-23
13472;2015-05-23
13483;2015-05-23
13482;2015-05-23
13492;2015-05-23
13489;2015-05-23
13253;2015-05-24
13228;2015-05-24
13175;2015-05-24
13404;2015-05-24
13407;2015-05-24
13406;2015-05-24
13413;2015-05-24
13414;2015-05-24
13423;2015-05-24
13439;2015-05-24
13453;2015-05-24
13459;2015-05-24
13450;2015-05-24
13461;2015-05-24
13476;2015-05-24
13482;2015-05-24
13469;2015-05-24
13493;2015-05-24
13489;2015-05-24
13477;2015-05-24
13479;2015-05-24
13499;2015-05-24
13477;2015-05-24
13497;2015-05-24
13455;2015-05-25
13459;2015-05-25
13410;2015-05-25
13459;2015-05-25
13446;2015-05-25
13423;2015-05-25
13422;2015-05-25
13412;2015-05-25
13426;2015-05-25
13441;2015-05-25
13455;2015-05-25
13484;2015-05-25
13489;2015-05-25
13486;2015-05-25
13598;2015-05-25
13589;2015-05-25
13581;2015-05-25
13595;2015-05-25
13611;2015-05-25
13620;2015-05-25
13593;2015-05-25
13612;2015-05-25
13425;2015-05-25
13577;2015-05-25
13484;2015-05-26
13572;2015-05-26
13551;2015-05-26
13533;2015-05-26
13523;2015-05-26
13525;2015-05-26
13517;2015-05-26
13499;2015-05-26
13552;2015-05-26
13556;2015-05-26
13587;2015-05-26
13595;2015-05-26
13602;2015-05-26
13585;2015-05-26
13616;2015-05-26
13607;2015-05-26
13614;2015-05-26
13608;2015-05-26
13643;2015-05-26
13607;2015-05-26
13640;2015-05-26
13632;2015-05-26
13630;2015-05-26
13623;2015-05-26
13611;2015-05-27
13415;2015-05-27
13372;2015-05-27
13376;2015-05-27
13392;2015-05-27
13322;2015-05-27
12620;2015-05-27
12644;2015-05-27
12645;2015-05-27
13416;2015-05-27
13439;2015-05-27
13606;2015-05-27
13624;2015-05-27
13621;2015-05-27
13592;2015-05-27
13604;2015-05-27
13463;2015-05-27
13464;2015-05-27
13486;2015-05-27
13498;2015-05-27
13576;2015-05-27
13587;2015-05-27
13571;2015-05-27
13591;2015-05-27
13577;2015-05-28
13545;2015-05-28
13530;2015-05-28
13514;2015-05-28
13501;2015-05-28
13492;2015-05-28
13497;2015-05-28
13513;2015-05-28
13520;2015-05-28
13551;2015-05-28
13575;2015-05-28
13573;2015-05-28
13592;2015-05-28
13565;2015-05-28
13628;2015-05-28
13628;2015-05-28
13634;2015-05-28
13630;2015-05-28
13629;2015-05-28
13652;2015-05-28
13642;2015-05-28
13632;2015-05-28
13668;2015-05-28
